ID,Hour,NonBurned,Burned,Harvested,%NonBurned,%Burned,%Harvested
317,3,349,51,0,0.873,0.128,0.000
317,4,318,82,0,0.795,0.205,0.000
318,1,399,1,0,0.998,0.003,0.000
318,2,372,28,0,0.930,0.070,0.000
318,3,333,67,0,0.833,0.168,0.000
318,4,284,116,0,0.710,0.290,0.000
319,1,399,1,0,0.998,0.003,0.000
319,2,373,27,0,0.932,0.068,0.000
319,3,338,62,0,0.845,0.155,0.000
319,4,293,107,0,0.733,0.268,0.000
320,1,399,1,0,0.998,0.003,0.000
320,2,372,28,0,0.930,0.070,0.000
320,3,323,77,0,0.807,0.193,0.000
320,4,281,119,0,0.703,0.297,0.000
321,1,399,1,0,0.998,0.003,0.000
321,2,373,27,0,0.932,0.068,0.000
321,3,338,62,0,0.845,0.155,0.000
321,4,293,107,0,0.733,0.268,0.000
322,1,399,1,0,0.998,0.003,0.000
322,2,376,24,0,0.940,0.060,0.000
322,3,351,49,0,0.877,0.122,0.000
322,4,314,86,0,0.785,0.215,0.000
323,1,399,1,0,0.998,0.003,0.000
323,2,384,16,0,0.960,0.040,0.000
323,3,364,36,0,0.910,0.090,0.000
323,4,338,62,0,0.845,0.155,0.000
324,1,399,1,0,0.998,0.003,0.000
324,2,384,16,0,0.960,0.040,0.000
324,3,352,48,0,0.880,0.120,0.000
324,4,242,158,0,0.605,0.395,0.000
325,1,399,1,0,0.998,0.003,0.000
325,2,381,19,0,0.953,0.048,0.000
325,3,355,45,0,0.887,0.113,0.000
325,4,322,78,0,0.805,0.195,0.000
326,1,399,1,0,0.998,0.003,0.000
326,2,386,14,0,0.965,0.035,0.000
326,3,366,34,0,0.915,0.085,0.000
326,4,334,66,0,0.835,0.165,0.000
327,1,399,1,0,0.998,0.003,0.000
327,2,387,13,0,0.968,0.033,0.000
327,3,358,42,0,0.895,0.105,0.000
327,4,328,72,0,0.820,0.180,0.000
328,1,399,1,0,0.998,0.003,0.000
328,2,384,16,0,0.960,0.040,0.000
328,3,360,40,0,0.900,0.100,0.000
328,4,327,73,0,0.818,0.182,0.000
329,1,399,1,0,0.998,0.003,0.000
329,2,372,28,0,0.930,0.070,0.000
329,3,333,67,0,0.833,0.168,0.000
329,4,284,116,0,0.710,0.290,0.000
330,1,399,1,0,0.998,0.003,0.000
330,2,386,14,0,0.965,0.035,0.000
330,3,362,38,0,0.905,0.095,0.000
330,4,322,78,0,0.805,0.195,0.000
331,1,399,1,0,0.998,0.003,0.000
331,2,379,21,0,0.948,0.052,0.000
331,3,352,48,0,0.880,0.120,0.000
331,4,313,87,0,0.782,0.217,0.000
332,1,399,1,0,0.998,0.003,0.000
332,2,386,14,0,0.965,0.035,0.000
332,3,360,40,0,0.900,0.100,0.000
332,4,320,80,0,0.800,0.200,0.000
333,1,399,1,0,0.998,0.003,0.000
333,2,387,13,0,0.968,0.033,0.000
333,3,363,37,0,0.907,0.092,0.000
333,4,332,68,0,0.830,0.170,0.000
334,1,399,1,0,0.998,0.003,0.000
334,2,387,13,0,0.968,0.033,0.000
334,3,359,41,0,0.897,0.102,0.000
334,4,326,74,0,0.815,0.185,0.000
335,1,399,1,0,0.998,0.003,0.000
335,2,385,15,0,0.963,0.037,0.000
335,3,350,50,0,0.875,0.125,0.000
335,4,254,146,0,0.635,0.365,0.000
336,1,399,1,0,0.998,0.003,0.000
336,2,372,28,0,0.930,0.070,0.000
336,3,323,77,0,0.807,0.193,0.000
336,4,281,119,0,0.703,0.297,0.000
337,1,399,1,0,0.998,0.003,0.000
337,2,385,15,0,0.963,0.037,0.000
337,3,363,37,0,0.907,0.092,0.000
337,4,333,67,0,0.833,0.168,0.000
338,1,399,1,0,0.998,0.003,0.000
338,2,381,19,0,0.953,0.048,0.000
338,3,349,51,0,0.873,0.128,0.000
338,4,318,82,0,0.795,0.205,0.000
339,1,399,1,0,0.998,0.003,0.000
339,2,376,24,0,0.940,0.060,0.000
339,3,351,49,0,0.877,0.122,0.000
339,4,314,86,0,0.785,0.215,0.000
340,1,399,1,0,0.998,0.003,0.000
340,2,384,16,0,0.960,0.040,0.000
340,3,359,41,0,0.897,0.102,0.000
340,4,324,76,0,0.810,0.190,0.000
341,1,399,1,0,0.998,0.003,0.000
341,2,373,27,0,0.932,0.068,0.000
341,3,339,61,0,0.848,0.152,0.000
341,4,304,96,0,0.760,0.240,0.000
342,1,399,1,0,0.998,0.003,0.000
342,2,373,27,0,0.932,0.068,0.000
342,3,339,61,0,0.848,0.152,0.000
342,4,296,104,0,0.740,0.260,0.000
343,1,399,1,0,0.998,0.003,0.000
343,2,381,19,0,0.953,0.048,0.000
343,3,355,45,0,0.887,0.113,0.000
343,4,317,83,0,0.792,0.207,0.000
344,1,399,1,0,0.998,0.003,0.000
344,2,375,25,0,0.938,0.062,0.000
344,3,344,56,0,0.860,0.140,0.000
344,4,305,95,0,0.762,0.237,0.000
345,1,399,1,0,0.998,0.003,0.000
345,2,381,19,0,0.953,0.048,0.000
345,3,356,44,0,0.890,0.110,0.000
345,4,320,80,0,0.800,0.200,0.000
346,1,399,1,0,0.998,0.003,0.000
346,2,376,24,0,0.940,0.060,0.000
346,3,347,53,0,0.868,0.133,0.000
346,4,303,97,0,0.757,0.242,0.000
347,1,399,1,0,0.998,0.003,0.000
347,2,373,27,0,0.932,0.068,0.000
347,3,336,64,0,0.840,0.160,0.000
347,4,301,99,0,0.752,0.247,0.000
348,1,399,1,0,0.998,0.003,0.000
348,2,372,28,0,0.930,0.070,0.000
348,3,323,77,0,0.807,0.193,0.000
348,4,281,119,0,0.703,0.297,0.000
349,1,399,1,0,0.998,0.003,0.000
349,2,382,18,0,0.955,0.045,0.000
349,3,358,42,0,0.895,0.105,0.000
349,4,325,75,0,0.812,0.188,0.000
350,1,399,1,0,0.998,0.003,0.000
350,2,384,16,0,0.960,0.040,0.000
350,3,356,44,0,0.890,0.110,0.000
350,4,322,78,0,0.805,0.195,0.000
351,1,399,1,0,0.998,0.003,0.000
351,2,381,19,0,0.953,0.048,0.000
351,3,360,40,0,0.900,0.100,0.000
351,4,332,68,0,0.830,0.170,0.000
352,1,399,1,0,0.998,0.003,0.000
352,2,372,28,0,0.930,0.070,0.000
352,3,335,65,0,0.838,0.163,0.000
352,4,300,100,0,0.750,0.250,0.000
353,1,399,1,0,0.998,0.003,0.000
353,2,384,16,0,0.960,0.040,0.000
353,3,362,38,0,0.905,0.095,0.000
353,4,338,62,0,0.845,0.155,0.000
354,1,399,1,0,0.998,0.003,0.000
354,2,384,16,0,0.960,0.040,0.000
354,3,363,37,0,0.907,0.092,0.000
354,4,272,128,0,0.680,0.320,0.000
355,1,399,1,0,0.998,0.003,0.000
355,2,379,21,0,0.948,0.052,0.000
355,3,352,48,0,0.880,0.120,0.000
355,4,313,87,0,0.782,0.217,0.000
356,1,399,1,0,0.998,0.003,0.000
356,2,384,16,0,0.960,0.040,0.000
356,3,364,36,0,0.910,0.090,0.000
356,4,338,62,0,0.845,0.155,0.000
357,1,399,1,0,0.998,0.003,0.000
357,2,387,13,0,0.968,0.033,0.000
357,3,359,41,0,0.897,0.102,0.000
357,4,326,74,0,0.815,0.185,0.000
358,1,399,1,0,0.998,0.003,0.000
358,2,384,16,0,0.960,0.040,0.000
358,3,356,44,0,0.890,0.110,0.000
358,4,322,78,0,0.805,0.195,0.000
359,1,399,1,0,0.998,0.003,0.000
359,2,384,16,0,0.960,0.040,0.000
359,3,356,44,0,0.890,0.110,0.000
359,4,321,79,0,0.802,0.198,0.000
360,1,399,1,0,0.998,0.003,0.000
360,2,384,16,0,0.960,0.040,0.000
360,3,357,43,0,0.892,0.107,0.000
360,4,322,78,0,0.805,0.195,0.000
361,1,399,1,0,0.998,0.003,0.000
361,2,387,13,0,0.968,0.033,0.000
361,3,358,42,0,0.895,0.105,0.000
361,4,328,72,0,0.820,0.180,0.000
362,1,399,1,0,0.998,0.003,0.000
362,2,383,17,0,0.958,0.043,0.000
362,3,361,39,0,0.902,0.098,0.000
362,4,337,63,0,0.843,0.158,0.000
363,1,399,1,0,0.998,0.003,0.000
363,2,384,16,0,0.960,0.040,0.000
363,3,359,41,0,0.897,0.102,0.000
363,4,325,75,0,0.812,0.188,0.000
364,1,399,1,0,0.998,0.003,0.000
364,2,387,13,0,0.968,0.033,0.000
364,3,358,42,0,0.895,0.105,0.000
364,4,328,72,0,0.820,0.180,0.000
365,1,399,1,0,0.998,0.003,0.000
365,2,382,18,0,0.955,0.045,0.000
365,3,359,41,0,0.897,0.102,0.000
365,4,296,104,0,0.740,0.260,0.000
366,1,399,1,0,0.998,0.003,0.000
366,2,368,32,0,0.920,0.080,0.000
366,3,328,72,0,0.820,0.180,0.000
366,4,290,110,0,0.725,0.275,0.000
367,1,399,1,0,0.998,0.003,0.000
367,2,384,16,0,0.960,0.040,0.000
367,3,349,51,0,0.873,0.128,0.000
367,4,253,147,0,0.632,0.367,0.000
368,1,399,1,0,0.998,0.003,0.000
368,2,384,16,0,0.960,0.040,0.000
368,3,360,40,0,0.900,0.100,0.000
368,4,327,73,0,0.818,0.182,0.000
369,1,399,1,0,0.998,0.003,0.000
369,2,386,14,0,0.965,0.035,0.000
369,3,357,43,0,0.892,0.107,0.000
369,4,327,73,0,0.818,0.182,0.000
370,1,399,1,0,0.998,0.003,0.000
370,2,386,14,0,0.965,0.035,0.000
370,3,366,34,0,0.915,0.085,0.000
370,4,334,66,0,0.835,0.165,0.000
371,1,399,1,0,0.998,0.003,0.000
371,2,376,24,0,0.940,0.060,0.000
371,3,348,52,0,0.870,0.130,0.000
371,4,311,89,0,0.777,0.223,0.000
372,1,399,1,0,0.998,0.003,0.000
372,2,385,15,0,0.963,0.037,0.000
372,3,363,37,0,0.907,0.092,0.000
372,4,333,67,0,0.833,0.168,0.000
373,1,399,1,0,0.998,0.003,0.000
373,2,381,19,0,0.953,0.048,0.000
373,3,355,45,0,0.887,0.113,0.000
373,4,322,78,0,0.805,0.195,0.000
374,1,399,1,0,0.998,0.003,0.000
374,2,381,19,0,0.953,0.048,0.000
374,3,349,51,0,0.873,0.128,0.000
374,4,318,82,0,0.795,0.205,0.000
375,1,399,1,0,0.998,0.003,0.000
375,2,384,16,0,0.960,0.040,0.000
375,3,363,37,0,0.907,0.092,0.000
375,4,272,128,0,0.680,0.320,0.000
376,1,399,1,0,0.998,0.003,0.000
376,2,384,16,0,0.960,0.040,0.000
376,3,359,41,0,0.897,0.102,0.000
376,4,324,76,0,0.810,0.190,0.000
377,1,399,1,0,0.998,0.003,0.000
377,2,376,24,0,0.940,0.060,0.000
377,3,351,49,0,0.877,0.122,0.000
377,4,314,86,0,0.785,0.215,0.000
378,1,399,1,0,0.998,0.003,0.000
378,2,368,32,0,0.920,0.080,0.000
378,3,328,72,0,0.820,0.180,0.000
378,4,290,110,0,0.725,0.275,0.000
379,1,399,1,0,0.998,0.003,0.000
379,2,382,18,0,0.955,0.045,0.000
379,3,362,38,0,0.905,0.095,0.000
379,4,328,72,0,0.820,0.180,0.000
380,1,399,1,0,0.998,0.003,0.000
380,2,381,19,0,0.953,0.048,0.000
380,3,360,40,0,0.900,0.100,0.000
380,4,332,68,0,0.830,0.170,0.000
381,1,399,1,0,0.998,0.003,0.000
381,2,384,16,0,0.960,0.040,0.000
381,3,359,41,0,0.897,0.102,0.000
381,4,297,103,0,0.743,0.258,0.000
382,1,399,1,0,0.998,0.003,0.000
382,2,387,13,0,0.968,0.033,0.000
382,3,358,42,0,0.895,0.105,0.000
382,4,328,72,0,0.820,0.180,0.000
383,1,399,1,0,0.998,0.003,0.000
383,2,387,13,0,0.968,0.033,0.000
383,3,363,37,0,0.907,0.092,0.000
383,4,332,68,0,0.830,0.170,0.000
384,1,399,1,0,0.998,0.003,0.000
384,2,385,15,0,0.963,0.037,0.000
384,3,363,37,0,0.907,0.092,0.000
384,4,332,68,0,0.830,0.170,0.000
385,1,399,1,0,0.998,0.003,0.000
385,2,382,18,0,0.955,0.045,0.000
385,3,355,45,0,0.887,0.113,0.000
385,4,318,82,0,0.795,0.205,0.000
386,1,399,1,0,0.998,0.003,0.000
386,2,381,19,0,0.953,0.048,0.000
386,3,355,45,0,0.887,0.113,0.000
386,4,317,83,0,0.792,0.207,0.000
387,1,399,1,0,0.998,0.003,0.000
387,2,385,15,0,0.963,0.037,0.000
387,3,359,41,0,0.897,0.102,0.000
387,4,304,96,0,0.760,0.240,0.000
388,1,399,1,0,0.998,0.003,0.000
388,2,383,17,0,0.958,0.043,0.000
388,3,361,39,0,0.902,0.098,0.000
388,4,337,63,0,0.843,0.158,0.000
389,1,399,1,0,0.998,0.003,0.000
389,2,384,16,0,0.960,0.040,0.000
389,3,359,41,0,0.897,0.102,0.000
389,4,325,75,0,0.812,0.188,0.000
390,1,399,1,0,0.998,0.003,0.000
390,2,384,16,0,0.960,0.040,0.000
390,3,357,43,0,0.892,0.107,0.000
390,4,316,84,0,0.790,0.210,0.000
391,1,399,1,0,0.998,0.003,0.000
391,2,387,13,0,0.968,0.033,0.000
391,3,360,40,0,0.900,0.100,0.000
391,4,327,73,0,0.818,0.182,0.000
392,1,399,1,0,0.998,0.003,0.000
392,2,384,16,0,0.960,0.040,0.000
392,3,356,44,0,0.890,0.110,0.000
392,4,322,78,0,0.805,0.195,0.000
393,1,399,1,0,0.998,0.003,0.000
393,2,386,14,0,0.965,0.035,0.000
393,3,357,43,0,0.892,0.107,0.000
393,4,327,73,0,0.818,0.182,0.000
394,1,399,1,0,0.998,0.003,0.000
394,2,387,13,0,0.968,0.033,0.000
394,3,359,41,0,0.897,0.102,0.000
394,4,326,74,0,0.815,0.185,0.000
395,1,399,1,0,0.998,0.003,0.000
395,2,381,19,0,0.953,0.048,0.000
395,3,353,47,0,0.882,0.117,0.000
395,4,319,81,0,0.797,0.203,0.000
396,1,399,1,0,0.998,0.003,0.000
396,2,384,16,0,0.960,0.040,0.000
396,3,359,41,0,0.897,0.102,0.000
396,4,297,103,0,0.743,0.258,0.000
397,1,399,1,0,0.998,0.003,0.000
397,2,381,19,0,0.953,0.048,0.000
397,3,355,45,0,0.887,0.113,0.000
397,4,322,78,0,0.805,0.195,0.000
398,1,399,1,0,0.998,0.003,0.000
398,2,383,17,0,0.958,0.043,0.000
398,3,356,44,0,0.890,0.110,0.000
398,4,327,73,0,0.818,0.182,0.000
399,1,399,1,0,0.998,0.003,0.000
399,2,384,16,0,0.960,0.040,0.000
399,3,357,43,0,0.892,0.107,0.000
399,4,316,84,0,0.790,0.210,0.000
400,1,399,1,0,0.998,0.003,0.000
400,2,381,19,0,0.953,0.048,0.000
400,3,355,45,0,0.887,0.113,0.000
400,4,322,78,0,0.805,0.195,0.000
401,1,399,1,0,0.998,0.003,0.000
401,2,378,22,0,0.945,0.055,0.000
401,3,351,49,0,0.877,0.122,0.000
401,4,312,88,0,0.780,0.220,0.000
402,1,399,1,0,0.998,0.003,0.000
402,2,372,28,0,0.930,0.070,0.000
402,3,333,67,0,0.833,0.168,0.000
402,4,284,116,0,0.710,0.290,0.000
403,1,399,1,0,0.998,0.003,0.000
403,2,376,24,0,0.940,0.060,0.000
403,3,347,53,0,0.868,0.133,0.000
403,4,303,97,0,0.757,0.242,0.000
404,1,399,1,0,0.998,0.003,0.000
404,2,387,13,0,0.968,0.033,0.000
404,3,358,42,0,0.895,0.105,0.000
404,4,328,72,0,0.820,0.180,0.000
405,1,399,1,0,0.998,0.003,0.000
405,2,384,16,0,0.960,0.040,0.000
405,3,357,43,0,0.892,0.107,0.000
405,4,316,84,0,0.790,0.210,0.000
406,1,399,1,0,0.998,0.003,0.000
406,2,373,27,0,0.932,0.068,0.000
406,3,336,64,0,0.840,0.160,0.000
406,4,301,99,0,0.752,0.247,0.000
407,1,399,1,0,0.998,0.003,0.000
407,2,384,16,0,0.960,0.040,0.000
407,3,359,41,0,0.897,0.102,0.000
407,4,297,103,0,0.743,0.258,0.000
408,1,399,1,0,0.998,0.003,0.000
408,2,376,24,0,0.940,0.060,0.000
408,3,348,52,0,0.870,0.130,0.000
408,4,311,89,0,0.777,0.223,0.000
409,1,399,1,0,0.998,0.003,0.000
409,2,378,22,0,0.945,0.055,0.000
409,3,346,54,0,0.865,0.135,0.000
409,4,310,90,0,0.775,0.225,0.000
410,1,399,1,0,0.998,0.003,0.000
410,2,382,18,0,0.955,0.045,0.000
410,3,357,43,0,0.892,0.107,0.000
410,4,319,81,0,0.797,0.203,0.000
411,1,399,1,0,0.998,0.003,0.000
411,2,382,18,0,0.955,0.045,0.000
411,3,359,41,0,0.897,0.102,0.000
411,4,296,104,0,0.740,0.260,0.000
412,1,399,1,0,0.998,0.003,0.000
412,2,373,27,0,0.932,0.068,0.000
412,3,339,61,0,0.848,0.152,0.000
412,4,296,104,0,0.740,0.260,0.000
413,1,399,1,0,0.998,0.003,0.000
413,2,384,16,0,0.960,0.040,0.000
413,3,359,41,0,0.897,0.102,0.000
413,4,324,76,0,0.810,0.190,0.000
414,1,399,1,0,0.998,0.003,0.000
414,2,379,21,0,0.948,0.052,0.000
414,3,352,48,0,0.880,0.120,0.000
414,4,313,87,0,0.782,0.217,0.000
415,1,399,1,0,0.998,0.003,0.000
415,2,384,16,0,0.960,0.040,0.000
415,3,352,48,0,0.880,0.120,0.000
415,4,242,158,0,0.605,0.395,0.000
416,1,399,1,0,0.998,0.003,0.000
416,2,375,25,0,0.938,0.062,0.000
416,3,344,56,0,0.860,0.140,0.000
416,4,305,95,0,0.762,0.237,0.000
417,1,399,1,0,0.998,0.003,0.000
417,2,385,15,0,0.963,0.037,0.000
417,3,350,50,0,0.875,0.125,0.000
417,4,254,146,0,0.635,0.365,0.000
418,1,399,1,0,0.998,0.003,0.000
418,2,387,13,0,0.968,0.033,0.000
418,3,360,40,0,0.900,0.100,0.000
418,4,327,73,0,0.818,0.182,0.000
419,1,399,1,0,0.998,0.003,0.000
419,2,385,15,0,0.963,0.037,0.000
419,3,363,37,0,0.907,0.092,0.000
419,4,333,67,0,0.833,0.168,0.000
420,1,399,1,0,0.998,0.003,0.000
420,2,384,16,0,0.960,0.040,0.000
420,3,362,38,0,0.905,0.095,0.000
420,4,338,62,0,0.845,0.155,0.000
421,1,399,1,0,0.998,0.003,0.000
421,2,373,27,0,0.932,0.068,0.000
421,3,338,62,0,0.845,0.155,0.000
421,4,293,107,0,0.733,0.268,0.000
422,1,399,1,0,0.998,0.003,0.000
422,2,381,19,0,0.953,0.048,0.000
422,3,357,43,0,0.892,0.107,0.000
422,4,329,71,0,0.823,0.177,0.000
423,1,399,1,0,0.998,0.003,0.000
423,2,386,14,0,0.965,0.035,0.000
423,3,362,38,0,0.905,0.095,0.000
423,4,322,78,0,0.805,0.195,0.000
424,1,399,1,0,0.998,0.003,0.000
424,2,381,19,0,0.953,0.048,0.000
424,3,355,45,0,0.887,0.113,0.000
424,4,322,78,0,0.805,0.195,0.000
425,1,399,1,0,0.998,0.003,0.000
425,2,384,16,0,0.960,0.040,0.000
425,3,362,38,0,0.905,0.095,0.000
425,4,338,62,0,0.845,0.155,0.000
426,1,399,1,0,0.998,0.003,0.000
426,2,382,18,0,0.955,0.045,0.000
426,3,357,43,0,0.892,0.107,0.000
426,4,325,75,0,0.812,0.188,0.000
427,1,399,1,0,0.998,0.003,0.000
427,2,387,13,0,0.968,0.033,0.000
427,3,359,41,0,0.897,0.102,0.000
427,4,326,74,0,0.815,0.185,0.000
428,1,399,1,0,0.998,0.003,0.000
428,2,378,22,0,0.945,0.055,0.000
428,3,351,49,0,0.877,0.122,0.000
428,4,312,88,0,0.780,0.220,0.000
429,1,399,1,0,0.998,0.003,0.000
429,2,373,27,0,0.932,0.068,0.000
429,3,338,62,0,0.845,0.155,0.000
429,4,293,107,0,0.733,0.268,0.000
430,1,399,1,0,0.998,0.003,0.000
430,2,381,19,0,0.953,0.048,0.000
430,3,355,45,0,0.887,0.113,0.000
430,4,317,83,0,0.792,0.207,0.000
431,1,399,1,0,0.998,0.003,0.000
431,2,375,25,0,0.938,0.062,0.000
431,3,344,56,0,0.860,0.140,0.000
431,4,305,95,0,0.762,0.237,0.000
432,1,399,1,0,0.998,0.003,0.000
432,2,387,13,0,0.968,0.033,0.000
432,3,358,42,0,0.895,0.105,0.000
432,4,328,72,0,0.820,0.180,0.000
433,1,399,1,0,0.998,0.003,0.000
433,2,381,19,0,0.953,0.048,0.000
433,3,349,51,0,0.873,0.128,0.000
433,4,318,82,0,0.795,0.205,0.000
434,1,399,1,0,0.998,0.003,0.000
434,2,384,16,0,0.960,0.040,0.000
434,3,356,44,0,0.890,0.110,0.000
434,4,322,78,0,0.805,0.195,0.000
435,1,399,1,0,0.998,0.003,0.000
435,2,368,32,0,0.920,0.080,0.000
435,3,328,72,0,0.820,0.180,0.000
435,4,290,110,0,0.725,0.275,0.000
436,1,399,1,0,0.998,0.003,0.000
436,2,379,21,0,0.948,0.052,0.000
436,3,357,43,0,0.892,0.107,0.000
436,4,324,76,0,0.810,0.190,0.000
437,1,399,1,0,0.998,0.003,0.000
437,2,376,24,0,0.940,0.060,0.000
437,3,343,57,0,0.858,0.142,0.000
437,4,303,97,0,0.757,0.242,0.000
438,1,399,1,0,0.998,0.003,0.000
438,2,372,28,0,0.930,0.070,0.000
438,3,335,65,0,0.838,0.163,0.000
438,4,300,100,0,0.750,0.250,0.000
439,1,399,1,0,0.998,0.003,0.000
439,2,385,15,0,0.963,0.037,0.000
439,3,363,37,0,0.907,0.092,0.000
439,4,332,68,0,0.830,0.170,0.000
440,1,399,1,0,0.998,0.003,0.000
440,2,386,14,0,0.965,0.035,0.000
440,3,357,43,0,0.892,0.107,0.000
440,4,327,73,0,0.818,0.182,0.000
441,1,399,1,0,0.998,0.003,0.000
441,2,386,14,0,0.965,0.035,0.000
441,3,360,40,0,0.900,0.100,0.000
441,4,320,80,0,0.800,0.200,0.000
442,1,399,1,0,0.998,0.003,0.000
442,2,387,13,0,0.968,0.033,0.000
442,3,363,37,0,0.907,0.092,0.000
442,4,332,68,0,0.830,0.170,0.000
443,1,399,1,0,0.998,0.003,0.000
443,2,384,16,0,0.960,0.040,0.000
443,3,364,36,0,0.910,0.090,0.000
443,4,338,62,0,0.845,0.155,0.000
444,1,399,1,0,0.998,0.003,0.000
444,2,382,18,0,0.955,0.045,0.000
444,3,351,49,0,0.877,0.122,0.000
444,4,262,138,0,0.655,0.345,0.000
445,1,399,1,0,0.998,0.003,0.000
445,2,381,19,0,0.953,0.048,0.000
445,3,355,45,0,0.887,0.113,0.000
445,4,322,78,0,0.805,0.195,0.000
446,1,399,1,0,0.998,0.003,0.000
446,2,387,13,0,0.968,0.033,0.000
446,3,359,41,0,0.897,0.102,0.000
446,4,326,74,0,0.815,0.185,0.000
447,1,399,1,0,0.998,0.003,0.000
447,2,384,16,0,0.960,0.040,0.000
447,3,364,36,0,0.910,0.090,0.000
447,4,338,62,0,0.845,0.155,0.000
448,1,399,1,0,0.998,0.003,0.000
448,2,376,24,0,0.940,0.060,0.000
448,3,341,59,0,0.853,0.147,0.000
448,4,303,97,0,0.757,0.242,0.000
449,1,399,1,0,0.998,0.003,0.000
449,2,385,15,0,0.963,0.037,0.000
449,3,356,44,0,0.890,0.110,0.000
449,4,266,134,0,0.665,0.335,0.000
450,1,399,1,0,0.998,0.003,0.000
450,2,387,13,0,0.968,0.033,0.000
450,3,363,37,0,0.907,0.092,0.000
450,4,332,68,0,0.830,0.170,0.000
451,1,399,1,0,0.998,0.003,0.000
451,2,387,13,0,0.968,0.033,0.000
451,3,358,42,0,0.895,0.105,0.000
451,4,328,72,0,0.820,0.180,0.000
452,1,399,1,0,0.998,0.003,0.000
452,2,382,18,0,0.955,0.045,0.000
452,3,362,38,0,0.905,0.095,0.000
452,4,328,72,0,0.820,0.180,0.000
453,1,399,1,0,0.998,0.003,0.000
453,2,383,17,0,0.958,0.043,0.000
453,3,359,41,0,0.897,0.102,0.000
453,4,279,121,0,0.698,0.302,0.000
454,1,399,1,0,0.998,0.003,0.000
454,2,378,22,0,0.945,0.055,0.000
454,3,346,54,0,0.865,0.135,0.000
454,4,310,90,0,0.775,0.225,0.000
455,1,399,1,0,0.998,0.003,0.000
455,2,381,19,0,0.953,0.048,0.000
455,3,356,44,0,0.890,0.110,0.000
455,4,320,80,0,0.800,0.200,0.000
456,1,399,1,0,0.998,0.003,0.000
456,2,379,21,0,0.948,0.052,0.000
456,3,352,48,0,0.880,0.120,0.000
456,4,313,87,0,0.782,0.217,0.000
457,1,399,1,0,0.998,0.003,0.000
457,2,384,16,0,0.960,0.040,0.000
457,3,349,51,0,0.873,0.128,0.000
457,4,253,147,0,0.632,0.367,0.000
458,1,399,1,0,0.998,0.003,0.000
458,2,374,26,0,0.935,0.065,0.000
458,3,340,60,0,0.850,0.150,0.000
458,4,299,101,0,0.748,0.253,0.000
459,1,399,1,0,0.998,0.003,0.000
459,2,382,18,0,0.955,0.045,0.000
459,3,358,42,0,0.895,0.105,0.000
459,4,325,75,0,0.812,0.188,0.000
460,1,399,1,0,0.998,0.003,0.000
460,2,381,19,0,0.953,0.048,0.000
460,3,349,51,0,0.873,0.128,0.000
460,4,318,82,0,0.795,0.205,0.000
461,1,399,1,0,0.998,0.003,0.000
461,2,375,25,0,0.938,0.062,0.000
461,3,344,56,0,0.860,0.140,0.000
461,4,305,95,0,0.762,0.237,0.000
462,1,399,1,0,0.998,0.003,0.000
462,2,387,13,0,0.968,0.033,0.000
462,3,363,37,0,0.907,0.092,0.000
462,4,332,68,0,0.830,0.170,0.000
463,1,399,1,0,0.998,0.003,0.000
463,2,382,18,0,0.955,0.045,0.000
463,3,359,41,0,0.897,0.102,0.000
463,4,296,104,0,0.740,0.260,0.000
464,1,399,1,0,0.998,0.003,0.000
464,2,384,16,0,0.960,0.040,0.000
464,3,359,41,0,0.897,0.102,0.000
464,4,325,75,0,0.812,0.188,0.000
465,1,399,1,0,0.998,0.003,0.000
465,2,386,14,0,0.965,0.035,0.000
465,3,360,40,0,0.900,0.100,0.000
465,4,320,80,0,0.800,0.200,0.000
466,1,399,1,0,0.998,0.003,0.000
466,2,376,24,0,0.940,0.060,0.000
466,3,351,49,0,0.877,0.122,0.000
466,4,314,86,0,0.785,0.215,0.000
467,1,399,1,0,0.998,0.003,0.000
467,2,379,21,0,0.948,0.052,0.000
467,3,352,48,0,0.880,0.120,0.000
467,4,309,91,0,0.772,0.228,0.000
468,1,399,1,0,0.998,0.003,0.000
468,2,381,19,0,0.953,0.048,0.000
468,3,357,43,0,0.892,0.107,0.000
468,4,329,71,0,0.823,0.177,0.000
469,1,399,1,0,0.998,0.003,0.000
469,2,384,16,0,0.960,0.040,0.000
469,3,360,40,0,0.900,0.100,0.000
469,4,327,73,0,0.818,0.182,0.000
470,1,399,1,0,0.998,0.003,0.000
470,2,372,28,0,0.930,0.070,0.000
470,3,333,67,0,0.833,0.168,0.000
470,4,284,116,0,0.710,0.290,0.000
471,1,399,1,0,0.998,0.003,0.000
471,2,383,17,0,0.958,0.043,0.000
471,3,356,44,0,0.890,0.110,0.000
471,4,327,73,0,0.818,0.182,0.000
472,1,399,1,0,0.998,0.003,0.000
472,2,385,15,0,0.963,0.037,0.000
472,3,359,41,0,0.897,0.102,0.000
472,4,263,137,0,0.657,0.343,0.000
473,1,399,1,0,0.998,0.003,0.000
473,2,385,15,0,0.963,0.037,0.000
473,3,359,41,0,0.897,0.102,0.000
473,4,263,137,0,0.657,0.343,0.000
474,1,399,1,0,0.998,0.003,0.000
474,2,382,18,0,0.955,0.045,0.000
474,3,358,42,0,0.895,0.105,0.000
474,4,325,75,0,0.812,0.188,0.000
475,1,399,1,0,0.998,0.003,0.000
475,2,387,13,0,0.968,0.033,0.000
475,3,358,42,0,0.895,0.105,0.000
475,4,328,72,0,0.820,0.180,0.000
