ID,NonBurned,Burned,Harvested,%NonBurned,%Burned,%Harvested
1376,361,27,12,0.902,0.068,0.030
1377,347,41,12,0.868,0.102,0.030
1378,320,68,12,0.800,0.170,0.030
1379,311,77,12,0.777,0.193,0.030
1380,331,57,12,0.828,0.142,0.030
1381,358,30,12,0.895,0.075,0.030
1382,345,43,12,0.863,0.107,0.030
1383,330,58,12,0.825,0.145,0.030
1384,322,66,12,0.805,0.165,0.030
1385,353,35,12,0.882,0.087,0.030
1386,321,67,12,0.802,0.168,0.030
1387,338,50,12,0.845,0.125,0.030
1388,337,51,12,0.843,0.128,0.030
1389,343,45,12,0.858,0.113,0.030
1390,329,59,12,0.823,0.147,0.030
1391,334,54,12,0.835,0.135,0.030
1392,352,36,12,0.880,0.090,0.030
1393,324,64,12,0.810,0.160,0.030
1394,346,42,12,0.865,0.105,0.030
1395,300,88,12,0.750,0.220,0.030
1396,348,40,12,0.870,0.100,0.030
1397,342,46,12,0.855,0.115,0.030
1398,282,106,12,0.705,0.265,0.030
1399,324,64,12,0.810,0.160,0.030
1400,388,0,12,0.970,0.000,0.030
1401,388,0,12,0.970,0.000,0.030
1402,361,27,12,0.902,0.068,0.030
1403,318,70,12,0.795,0.175,0.030
1404,322,66,12,0.805,0.165,0.030
1405,388,0,12,0.970,0.000,0.030
1406,340,48,12,0.850,0.120,0.030
1407,348,40,12,0.870,0.100,0.030
1408,327,61,12,0.818,0.152,0.030
1409,319,69,12,0.797,0.172,0.030
1410,333,55,12,0.833,0.138,0.030
1411,332,56,12,0.830,0.140,0.030
1412,346,42,12,0.865,0.105,0.030
1413,352,36,12,0.880,0.090,0.030
1414,302,86,12,0.755,0.215,0.030
1415,388,0,12,0.970,0.000,0.030
1416,312,76,12,0.780,0.190,0.030
1417,345,43,12,0.863,0.107,0.030
1418,388,0,12,0.970,0.000,0.030
1419,318,70,12,0.795,0.175,0.030
1420,376,12,12,0.940,0.030,0.030
1421,388,0,12,0.970,0.000,0.030
1422,358,30,12,0.895,0.075,0.030
1423,340,48,12,0.850,0.120,0.030
1424,388,0,12,0.970,0.000,0.030
1425,377,11,12,0.943,0.028,0.030
1426,312,76,12,0.780,0.190,0.030
1427,344,44,12,0.860,0.110,0.030
1428,356,32,12,0.890,0.080,0.030
1429,346,42,12,0.865,0.105,0.030
1430,355,33,12,0.887,0.083,0.030
1431,359,29,12,0.897,0.072,0.030
1432,333,55,12,0.833,0.138,0.030
1433,388,0,12,0.970,0.000,0.030
1434,322,66,12,0.805,0.165,0.030
1435,360,28,12,0.900,0.070,0.030
1436,388,0,12,0.970,0.000,0.030
1437,325,63,12,0.812,0.158,0.030
1438,373,15,12,0.932,0.037,0.030
1439,356,32,12,0.890,0.080,0.030
1440,317,71,12,0.792,0.177,0.030
1441,298,90,12,0.745,0.225,0.030
1442,345,43,12,0.863,0.107,0.030
1443,356,32,12,0.890,0.080,0.030
1444,339,49,12,0.848,0.122,0.030
1445,296,92,12,0.740,0.230,0.030
1446,330,58,12,0.825,0.145,0.030
1447,345,43,12,0.863,0.107,0.030
1448,388,0,12,0.970,0.000,0.030
1449,368,20,12,0.920,0.050,0.030
1450,333,55,12,0.833,0.138,0.030
1451,360,28,12,0.900,0.070,0.030
1452,353,35,12,0.882,0.087,0.030
1453,296,92,12,0.740,0.230,0.030
1454,346,42,12,0.865,0.105,0.030
1455,388,0,12,0.970,0.000,0.030
1456,325,63,12,0.812,0.158,0.030
1457,327,61,12,0.818,0.152,0.030
1458,388,0,12,0.970,0.000,0.030
1459,367,21,12,0.917,0.052,0.030
1460,338,50,12,0.845,0.125,0.030
1461,388,0,12,0.970,0.000,0.030
1462,355,33,12,0.887,0.083,0.030
1463,297,91,12,0.743,0.228,0.030
1464,358,30,12,0.895,0.075,0.030
1465,362,26,12,0.905,0.065,0.030
1466,388,0,12,0.970,0.000,0.030
1467,333,55,12,0.833,0.138,0.030
1468,365,23,12,0.912,0.058,0.030
1469,388,0,12,0.970,0.000,0.030
1470,358,30,12,0.895,0.075,0.030
1471,290,98,12,0.725,0.245,0.030
1472,353,35,12,0.882,0.087,0.030
1473,346,42,12,0.865,0.105,0.030
1474,311,77,12,0.777,0.193,0.030
1475,344,44,12,0.860,0.110,0.030
1476,363,25,12,0.907,0.062,0.030
1477,331,57,12,0.828,0.142,0.030
1478,339,49,12,0.848,0.122,0.030
1479,312,76,12,0.780,0.190,0.030
1480,301,87,12,0.752,0.217,0.030
1481,329,59,12,0.823,0.147,0.030
1482,370,18,12,0.925,0.045,0.030
1483,306,82,12,0.765,0.205,0.030
1484,363,25,12,0.907,0.062,0.030
1485,312,76,12,0.780,0.190,0.030
1486,289,99,12,0.723,0.247,0.030
1487,287,101,12,0.718,0.253,0.030
1488,311,77,12,0.777,0.193,0.030
1489,370,18,12,0.925,0.045,0.030
1490,328,60,12,0.820,0.150,0.030
1491,363,25,12,0.907,0.062,0.030
1492,365,23,12,0.912,0.058,0.030
1493,372,16,12,0.930,0.040,0.030
1494,371,17,12,0.927,0.043,0.030
1495,367,21,12,0.917,0.052,0.030
1496,388,0,12,0.970,0.000,0.030
1497,338,50,12,0.845,0.125,0.030
1498,348,40,12,0.870,0.100,0.030
1499,388,0,12,0.970,0.000,0.030
1500,354,34,12,0.885,0.085,0.030
1501,358,30,12,0.895,0.075,0.030
1502,350,38,12,0.875,0.095,0.030
1503,324,64,12,0.810,0.160,0.030
1504,353,35,12,0.882,0.087,0.030
1505,340,48,12,0.850,0.120,0.030
1506,356,32,12,0.890,0.080,0.030
1507,388,0,12,0.970,0.000,0.030
1508,329,59,12,0.823,0.147,0.030
1509,310,78,12,0.775,0.195,0.030
1510,288,100,12,0.720,0.250,0.030
1511,388,0,12,0.970,0.000,0.030
1512,354,34,12,0.885,0.085,0.030
1513,340,48,12,0.850,0.120,0.030
1514,348,40,12,0.870,0.100,0.030
1515,304,84,12,0.760,0.210,0.030
1516,312,76,12,0.780,0.190,0.030
1517,296,92,12,0.740,0.230,0.030
1518,348,40,12,0.870,0.100,0.030
1519,316,72,12,0.790,0.180,0.030
1520,371,17,12,0.927,0.043,0.030
1521,326,62,12,0.815,0.155,0.030
1522,356,32,12,0.890,0.080,0.030
1523,388,0,12,0.970,0.000,0.030
1524,370,18,12,0.925,0.045,0.030
1525,319,69,12,0.797,0.172,0.030
1526,388,0,12,0.970,0.000,0.030
1527,357,31,12,0.892,0.077,0.030
1528,341,47,12,0.853,0.117,0.030
1529,310,78,12,0.775,0.195,0.030
1530,350,38,12,0.875,0.095,0.030
1531,346,42,12,0.865,0.105,0.030
1532,352,36,12,0.880,0.090,0.030
1533,367,21,12,0.917,0.052,0.030
1534,320,68,12,0.800,0.170,0.030
1535,320,68,12,0.800,0.170,0.030
1536,313,75,12,0.782,0.188,0.030
1537,348,40,12,0.870,0.100,0.030
1538,388,0,12,0.970,0.000,0.030
1539,376,12,12,0.940,0.030,0.030
1540,315,73,12,0.787,0.182,0.030
1541,326,62,12,0.815,0.155,0.030
1542,341,47,12,0.853,0.117,0.030
1543,298,90,12,0.745,0.225,0.030
1544,339,49,12,0.848,0.122,0.030
1545,345,43,12,0.863,0.107,0.030
1546,312,76,12,0.780,0.190,0.030
1547,337,51,12,0.843,0.128,0.030
1548,318,70,12,0.795,0.175,0.030
1549,347,41,12,0.868,0.102,0.030
1550,354,34,12,0.885,0.085,0.030
1551,356,32,12,0.890,0.080,0.030
1552,342,46,12,0.855,0.115,0.030
1553,349,39,12,0.873,0.098,0.030
1554,345,43,12,0.863,0.107,0.030
1555,388,0,12,0.970,0.000,0.030
1556,359,29,12,0.897,0.072,0.030
1557,355,33,12,0.887,0.083,0.030
1558,326,62,12,0.815,0.155,0.030
1559,324,64,12,0.810,0.160,0.030
1560,365,23,12,0.912,0.058,0.030
1561,322,66,12,0.805,0.165,0.030
1562,356,32,12,0.890,0.080,0.030
1563,318,70,12,0.795,0.175,0.030
1564,360,28,12,0.900,0.070,0.030
1565,328,60,12,0.820,0.150,0.030
1566,348,40,12,0.870,0.100,0.030
1567,375,13,12,0.938,0.033,0.030
1568,357,31,12,0.892,0.077,0.030
1569,359,29,12,0.897,0.072,0.030
1570,327,61,12,0.818,0.152,0.030
1571,388,0,12,0.970,0.000,0.030
1572,354,34,12,0.885,0.085,0.030
1573,342,46,12,0.855,0.115,0.030
1574,309,79,12,0.772,0.198,0.030
1575,388,0,12,0.970,0.000,0.030
1576,374,14,12,0.935,0.035,0.030
1577,341,47,12,0.853,0.117,0.030
1578,326,62,12,0.815,0.155,0.030
1579,312,76,12,0.780,0.190,0.030
1580,388,0,12,0.970,0.000,0.030
1581,326,62,12,0.815,0.155,0.030
1582,383,5,12,0.958,0.013,0.030
1583,382,6,12,0.955,0.015,0.030
1584,366,22,12,0.915,0.055,0.030
1585,314,74,12,0.785,0.185,0.030
1586,388,0,12,0.970,0.000,0.030
1587,388,0,12,0.970,0.000,0.030
1588,318,70,12,0.795,0.175,0.030
1589,318,70,12,0.795,0.175,0.030
1590,358,30,12,0.895,0.075,0.030
1591,348,40,12,0.870,0.100,0.030
1592,311,77,12,0.777,0.193,0.030
1593,388,0,12,0.970,0.000,0.030
1594,364,24,12,0.910,0.060,0.030
1595,301,87,12,0.752,0.217,0.030
1596,299,89,12,0.748,0.223,0.030
1597,337,51,12,0.843,0.128,0.030
1598,368,20,12,0.920,0.050,0.030
1599,325,63,12,0.812,0.158,0.030
1600,343,45,12,0.858,0.113,0.030
1601,350,38,12,0.875,0.095,0.030
1602,344,44,12,0.860,0.110,0.030
1603,388,0,12,0.970,0.000,0.030
1604,317,71,12,0.792,0.177,0.030
1605,388,0,12,0.970,0.000,0.030
1606,364,24,12,0.910,0.060,0.030
1607,344,44,12,0.860,0.110,0.030
1608,353,35,12,0.882,0.087,0.030
1609,349,39,12,0.873,0.098,0.030
1610,360,28,12,0.900,0.070,0.030
1611,335,53,12,0.838,0.133,0.030
1612,314,74,12,0.785,0.185,0.030
1613,388,0,12,0.970,0.000,0.030
1614,317,71,12,0.792,0.177,0.030
1615,298,90,12,0.745,0.225,0.030
1616,350,38,12,0.875,0.095,0.030
1617,313,75,12,0.782,0.188,0.030
1618,346,42,12,0.865,0.105,0.030
1619,318,70,12,0.795,0.175,0.030
1620,306,82,12,0.765,0.205,0.030
1621,330,58,12,0.825,0.145,0.030
1622,353,35,12,0.882,0.087,0.030
1623,348,40,12,0.870,0.100,0.030
1624,328,60,12,0.820,0.150,0.030
1625,388,0,12,0.970,0.000,0.030
1626,388,0,12,0.970,0.000,0.030
1627,355,33,12,0.887,0.083,0.030
1628,388,0,12,0.970,0.000,0.030
1629,361,27,12,0.902,0.068,0.030
1630,388,0,12,0.970,0.000,0.030
1631,327,61,12,0.818,0.152,0.030
1632,388,0,12,0.970,0.000,0.030
1633,377,11,12,0.943,0.028,0.030
1634,363,25,12,0.907,0.062,0.030
1635,345,43,12,0.863,0.107,0.030
1636,296,92,12,0.740,0.230,0.030
1637,351,37,12,0.877,0.092,0.030
1638,345,43,12,0.863,0.107,0.030
1639,329,59,12,0.823,0.147,0.030
1640,351,37,12,0.877,0.092,0.030
1641,319,69,12,0.797,0.172,0.030
1642,342,46,12,0.855,0.115,0.030
1643,346,42,12,0.865,0.105,0.030
1644,297,91,12,0.743,0.228,0.030
1645,337,51,12,0.843,0.128,0.030
1646,302,86,12,0.755,0.215,0.030
1647,350,38,12,0.875,0.095,0.030
1648,349,39,12,0.873,0.098,0.030
1649,324,64,12,0.810,0.160,0.030
1650,388,0,12,0.970,0.000,0.030
1651,370,18,12,0.925,0.045,0.030
1652,362,26,12,0.905,0.065,0.030
1653,378,10,12,0.945,0.025,0.030
1654,298,90,12,0.745,0.225,0.030
1655,355,33,12,0.887,0.083,0.030
1656,307,81,12,0.767,0.203,0.030
1657,356,32,12,0.890,0.080,0.030
1658,292,96,12,0.730,0.240,0.030
1659,357,31,12,0.892,0.077,0.030
1660,341,47,12,0.853,0.117,0.030
1661,350,38,12,0.875,0.095,0.030
1662,361,27,12,0.902,0.068,0.030
1663,388,0,12,0.970,0.000,0.030
1664,283,105,12,0.708,0.263,0.030
1665,301,87,12,0.752,0.217,0.030
1666,345,43,12,0.863,0.107,0.030
1667,313,75,12,0.782,0.188,0.030
1668,388,0,12,0.970,0.000,0.030
1669,364,24,12,0.910,0.060,0.030
1670,323,65,12,0.807,0.163,0.030
1671,300,88,12,0.750,0.220,0.030
1672,323,65,12,0.807,0.163,0.030
1673,355,33,12,0.887,0.083,0.030
1674,302,86,12,0.755,0.215,0.030
1675,347,41,12,0.868,0.102,0.030
1676,349,39,12,0.873,0.098,0.030
1677,388,0,12,0.970,0.000,0.030
1678,374,14,12,0.935,0.035,0.030
1679,337,51,12,0.843,0.128,0.030
1680,356,32,12,0.890,0.080,0.030
1681,388,0,12,0.970,0.000,0.030
1682,366,22,12,0.915,0.055,0.030
1683,320,68,12,0.800,0.170,0.030
1684,312,76,12,0.780,0.190,0.030
1685,349,39,12,0.873,0.098,0.030
1686,335,53,12,0.838,0.133,0.030
1687,388,0,12,0.970,0.000,0.030
1688,388,0,12,0.970,0.000,0.030
1689,365,23,12,0.912,0.058,0.030
1690,369,19,12,0.922,0.048,0.030
1691,303,85,12,0.757,0.212,0.030
1692,378,10,12,0.945,0.025,0.030
1693,303,85,12,0.757,0.212,0.030
1694,366,22,12,0.915,0.055,0.030
1695,354,34,12,0.885,0.085,0.030
1696,351,37,12,0.877,0.092,0.030
1697,377,11,12,0.943,0.028,0.030
1698,300,88,12,0.750,0.220,0.030
1699,388,0,12,0.970,0.000,0.030
1700,381,7,12,0.953,0.018,0.030
1701,381,7,12,0.953,0.018,0.030
1702,388,0,12,0.970,0.000,0.030
1703,359,29,12,0.897,0.072,0.030
1704,388,0,12,0.970,0.000,0.030
1705,383,5,12,0.958,0.013,0.030
1706,327,61,12,0.818,0.152,0.030
1707,344,44,12,0.860,0.110,0.030
1708,388,0,12,0.970,0.000,0.030
1709,370,18,12,0.925,0.045,0.030
1710,376,12,12,0.940,0.030,0.030
1711,341,47,12,0.853,0.117,0.030
1712,316,72,12,0.790,0.180,0.030
1713,337,51,12,0.843,0.128,0.030
1714,332,56,12,0.830,0.140,0.030
1715,339,49,12,0.848,0.122,0.030
1716,329,59,12,0.823,0.147,0.030
1717,388,0,12,0.970,0.000,0.030
1718,353,35,12,0.882,0.087,0.030
1719,314,74,12,0.785,0.185,0.030
1720,342,46,12,0.855,0.115,0.030
1721,383,5,12,0.958,0.013,0.030
1722,388,0,12,0.970,0.000,0.030
1723,327,61,12,0.818,0.152,0.030
1724,379,9,12,0.948,0.022,0.030
1725,388,0,12,0.970,0.000,0.030
1726,358,30,12,0.895,0.075,0.030
1727,371,17,12,0.927,0.043,0.030
1728,304,84,12,0.760,0.210,0.030
1729,300,88,12,0.750,0.220,0.030
1730,307,81,12,0.767,0.203,0.030
1731,340,48,12,0.850,0.120,0.030
1732,388,0,12,0.970,0.000,0.030
1733,321,67,12,0.802,0.168,0.030
1734,338,50,12,0.845,0.125,0.030
1735,360,28,12,0.900,0.070,0.030
1736,347,41,12,0.868,0.102,0.030
1737,388,0,12,0.970,0.000,0.030
1738,264,124,12,0.660,0.310,0.030
1739,348,40,12,0.870,0.100,0.030
1740,318,70,12,0.795,0.175,0.030
1741,354,34,12,0.885,0.085,0.030
1742,317,71,12,0.792,0.177,0.030
1743,366,22,12,0.915,0.055,0.030
1744,369,19,12,0.922,0.048,0.030
1745,341,47,12,0.853,0.117,0.030
1746,388,0,12,0.970,0.000,0.030
1747,320,68,12,0.800,0.170,0.030
1748,354,34,12,0.885,0.085,0.030
1749,332,56,12,0.830,0.140,0.030
1750,321,67,12,0.802,0.168,0.030
1751,345,43,12,0.863,0.107,0.030
1752,388,0,12,0.970,0.000,0.030
1753,388,0,12,0.970,0.000,0.030
1754,324,64,12,0.810,0.160,0.030
1755,324,64,12,0.810,0.160,0.030
1756,306,82,12,0.765,0.205,0.030
1757,353,35,12,0.882,0.087,0.030
1758,388,0,12,0.970,0.000,0.030
1759,301,87,12,0.752,0.217,0.030
1760,330,58,12,0.825,0.145,0.030
1761,348,40,12,0.870,0.100,0.030
1762,309,79,12,0.772,0.198,0.030
1763,297,91,12,0.743,0.228,0.030
1764,388,0,12,0.970,0.000,0.030
1765,352,36,12,0.880,0.090,0.030
1766,346,42,12,0.865,0.105,0.030
1767,269,119,12,0.672,0.297,0.030
1768,326,62,12,0.815,0.155,0.030
1769,299,89,12,0.748,0.223,0.030
1770,343,45,12,0.858,0.113,0.030
1771,352,36,12,0.880,0.090,0.030
1772,338,50,12,0.845,0.125,0.030
1773,357,31,12,0.892,0.077,0.030
1774,353,35,12,0.882,0.087,0.030
1775,308,80,12,0.770,0.200,0.030
1776,388,0,12,0.970,0.000,0.030
1777,298,90,12,0.745,0.225,0.030
1778,327,61,12,0.818,0.152,0.030
1779,356,32,12,0.890,0.080,0.030
1780,388,0,12,0.970,0.000,0.030
1781,338,50,12,0.845,0.125,0.030
1782,359,29,12,0.897,0.072,0.030
1783,333,55,12,0.833,0.138,0.030
1784,301,87,12,0.752,0.217,0.030
1785,314,74,12,0.785,0.185,0.030
1786,377,11,12,0.943,0.028,0.030
1787,377,11,12,0.943,0.028,0.030
1788,325,63,12,0.812,0.158,0.030
1789,333,55,12,0.833,0.138,0.030
1790,301,87,12,0.752,0.217,0.030
1791,337,51,12,0.843,0.128,0.030
1792,369,19,12,0.922,0.048,0.030
1793,360,28,12,0.900,0.070,0.030
1794,333,55,12,0.833,0.138,0.030
1795,339,49,12,0.848,0.122,0.030
1796,295,93,12,0.738,0.233,0.030
1797,356,32,12,0.890,0.080,0.030
1798,314,74,12,0.785,0.185,0.030
1799,367,21,12,0.917,0.052,0.030
1800,356,32,12,0.890,0.080,0.030
1801,318,70,12,0.795,0.175,0.030
1802,352,36,12,0.880,0.090,0.030
1803,331,57,12,0.828,0.142,0.030
1804,353,35,12,0.882,0.087,0.030
1805,341,47,12,0.853,0.117,0.030
1806,341,47,12,0.853,0.117,0.030
1807,388,0,12,0.970,0.000,0.030
1808,308,80,12,0.770,0.200,0.030
1809,337,51,12,0.843,0.128,0.030
1810,328,60,12,0.820,0.150,0.030
1811,353,35,12,0.882,0.087,0.030
1812,344,44,12,0.860,0.110,0.030
1813,388,0,12,0.970,0.000,0.030
1814,388,0,12,0.970,0.000,0.030
1815,338,50,12,0.845,0.125,0.030
1816,336,52,12,0.840,0.130,0.030
1817,388,0,12,0.970,0.000,0.030
1818,358,30,12,0.895,0.075,0.030
1819,335,53,12,0.838,0.133,0.030
1820,351,37,12,0.877,0.092,0.030
1821,347,41,12,0.868,0.102,0.030
1822,334,54,12,0.835,0.135,0.030
1823,350,38,12,0.875,0.095,0.030
1824,346,42,12,0.865,0.105,0.030
1825,314,74,12,0.785,0.185,0.030
1826,347,41,12,0.868,0.102,0.030
1827,353,35,12,0.882,0.087,0.030
1828,369,19,12,0.922,0.048,0.030
1829,315,73,12,0.787,0.182,0.030
1830,388,0,12,0.970,0.000,0.030
1831,355,33,12,0.887,0.083,0.030
1832,324,64,12,0.810,0.160,0.030
1833,355,33,12,0.887,0.083,0.030
1834,363,25,12,0.907,0.062,0.030
1835,319,69,12,0.797,0.172,0.030
1836,388,0,12,0.970,0.000,0.030
1837,388,0,12,0.970,0.000,0.030
1838,388,0,12,0.970,0.000,0.030
1839,369,19,12,0.922,0.048,0.030
1840,340,48,12,0.850,0.120,0.030
1841,388,0,12,0.970,0.000,0.030
1842,371,17,12,0.927,0.043,0.030
1843,324,64,12,0.810,0.160,0.030
1844,342,46,12,0.855,0.115,0.030
1845,376,12,12,0.940,0.030,0.030
1846,320,68,12,0.800,0.170,0.030
1847,317,71,12,0.792,0.177,0.030
1848,350,38,12,0.875,0.095,0.030
1849,350,38,12,0.875,0.095,0.030
1850,307,81,12,0.767,0.203,0.030
1851,323,65,12,0.807,0.163,0.030
1852,388,0,12,0.970,0.000,0.030
1853,371,17,12,0.927,0.043,0.030
1854,312,76,12,0.780,0.190,0.030
1855,388,0,12,0.970,0.000,0.030
1856,369,19,12,0.922,0.048,0.030
1857,367,21,12,0.917,0.052,0.030
1858,355,33,12,0.887,0.083,0.030
1859,342,46,12,0.855,0.115,0.030
1860,301,87,12,0.752,0.217,0.030
1861,316,72,12,0.790,0.180,0.030
1862,388,0,12,0.970,0.000,0.030
1863,274,114,12,0.685,0.285,0.030
1864,367,21,12,0.917,0.052,0.030
1865,310,78,12,0.775,0.195,0.030
1866,345,43,12,0.863,0.107,0.030
1867,388,0,12,0.970,0.000,0.030
1868,318,70,12,0.795,0.175,0.030
1869,317,71,12,0.792,0.177,0.030
1870,343,45,12,0.858,0.113,0.030
1871,388,0,12,0.970,0.000,0.030
1872,332,56,12,0.830,0.140,0.030
1873,388,0,12,0.970,0.000,0.030
1874,376,12,12,0.940,0.030,0.030
1875,353,35,12,0.882,0.087,0.030
1876,344,44,12,0.860,0.110,0.030
1877,373,15,12,0.932,0.037,0.030
1878,379,9,12,0.948,0.022,0.030
1879,318,70,12,0.795,0.175,0.030
1880,343,45,12,0.858,0.113,0.030
1881,388,0,12,0.970,0.000,0.030
1882,372,16,12,0.930,0.040,0.030
1883,300,88,12,0.750,0.220,0.030
1884,352,36,12,0.880,0.090,0.030
1885,340,48,12,0.850,0.120,0.030
1886,350,38,12,0.875,0.095,0.030
1887,362,26,12,0.905,0.065,0.030
1888,352,36,12,0.880,0.090,0.030
1889,318,70,12,0.795,0.175,0.030
1890,290,98,12,0.725,0.245,0.030
1891,310,78,12,0.775,0.195,0.030
1892,324,64,12,0.810,0.160,0.030
1893,371,17,12,0.927,0.043,0.030
1894,317,71,12,0.792,0.177,0.030
1895,290,98,12,0.725,0.245,0.030
1896,271,117,12,0.677,0.292,0.030
1897,353,35,12,0.882,0.087,0.030
1898,388,0,12,0.970,0.000,0.030
1899,360,28,12,0.900,0.070,0.030
1900,388,0,12,0.970,0.000,0.030
1901,356,32,12,0.890,0.080,0.030
1902,344,44,12,0.860,0.110,0.030
1903,347,41,12,0.868,0.102,0.030
1904,315,73,12,0.787,0.182,0.030
1905,347,41,12,0.868,0.102,0.030
1906,356,32,12,0.890,0.080,0.030
1907,318,70,12,0.795,0.175,0.030
1908,340,48,12,0.850,0.120,0.030
1909,375,13,12,0.938,0.033,0.030
1910,346,42,12,0.865,0.105,0.030
1911,322,66,12,0.805,0.165,0.030
1912,322,66,12,0.805,0.165,0.030
1913,343,45,12,0.858,0.113,0.030
1914,336,52,12,0.840,0.130,0.030
1915,377,11,12,0.943,0.028,0.030
1916,351,37,12,0.877,0.092,0.030
1917,332,56,12,0.830,0.140,0.030
1918,348,40,12,0.870,0.100,0.030
1919,355,33,12,0.887,0.083,0.030
1920,388,0,12,0.970,0.000,0.030
1921,363,25,12,0.907,0.062,0.030
1922,352,36,12,0.880,0.090,0.030
1923,388,0,12,0.970,0.000,0.030
1924,299,89,12,0.748,0.223,0.030
1925,301,87,12,0.752,0.217,0.030
1926,388,0,12,0.970,0.000,0.030
1927,321,67,12,0.802,0.168,0.030
1928,356,32,12,0.890,0.080,0.030
1929,315,73,12,0.787,0.182,0.030
1930,361,27,12,0.902,0.068,0.030
1931,378,10,12,0.945,0.025,0.030
1932,372,16,12,0.930,0.040,0.030
1933,332,56,12,0.830,0.140,0.030
1934,348,40,12,0.870,0.100,0.030
1935,388,0,12,0.970,0.000,0.030
1936,335,53,12,0.838,0.133,0.030
1937,338,50,12,0.845,0.125,0.030
1938,336,52,12,0.840,0.130,0.030
1939,363,25,12,0.907,0.062,0.030
1940,322,66,12,0.805,0.165,0.030
1941,368,20,12,0.920,0.050,0.030
1942,388,0,12,0.970,0.000,0.030
1943,317,71,12,0.792,0.177,0.030
1944,319,69,12,0.797,0.172,0.030
1945,326,62,12,0.815,0.155,0.030
1946,388,0,12,0.970,0.000,0.030
1947,324,64,12,0.810,0.160,0.030
1948,339,49,12,0.848,0.122,0.030
1949,335,53,12,0.838,0.133,0.030
1950,362,26,12,0.905,0.065,0.030
1951,388,0,12,0.970,0.000,0.030
1952,315,73,12,0.787,0.182,0.030
1953,312,76,12,0.780,0.190,0.030
1954,339,49,12,0.848,0.122,0.030
1955,374,14,12,0.935,0.035,0.030
1956,388,0,12,0.970,0.000,0.030
1957,326,62,12,0.815,0.155,0.030
1958,340,48,12,0.850,0.120,0.030
1959,347,41,12,0.868,0.102,0.030
1960,356,32,12,0.890,0.080,0.030
1961,342,46,12,0.855,0.115,0.030
1962,351,37,12,0.877,0.092,0.030
1963,359,29,12,0.897,0.072,0.030
1964,328,60,12,0.820,0.150,0.030
1965,341,47,12,0.853,0.117,0.030
1966,321,67,12,0.802,0.168,0.030
1967,334,54,12,0.835,0.135,0.030
1968,313,75,12,0.782,0.188,0.030
1969,326,62,12,0.815,0.155,0.030
1970,351,37,12,0.877,0.092,0.030
1971,322,66,12,0.805,0.165,0.030
1972,313,75,12,0.782,0.188,0.030
1973,337,51,12,0.843,0.128,0.030
1974,365,23,12,0.912,0.058,0.030
1975,292,96,12,0.730,0.240,0.030
1976,332,56,12,0.830,0.140,0.030
1977,312,76,12,0.780,0.190,0.030
1978,388,0,12,0.970,0.000,0.030
1979,371,17,12,0.927,0.043,0.030
1980,340,48,12,0.850,0.120,0.030
1981,357,31,12,0.892,0.077,0.030
1982,357,31,12,0.892,0.077,0.030
1983,328,60,12,0.820,0.150,0.030
1984,311,77,12,0.777,0.193,0.030
1985,376,12,12,0.940,0.030,0.030
1986,388,0,12,0.970,0.000,0.030
1987,354,34,12,0.885,0.085,0.030
1988,349,39,12,0.873,0.098,0.030
1989,374,14,12,0.935,0.035,0.030
1990,357,31,12,0.892,0.077,0.030
1991,354,34,12,0.885,0.085,0.030
1992,388,0,12,0.970,0.000,0.030
1993,299,89,12,0.748,0.223,0.030
1994,388,0,12,0.970,0.000,0.030
1995,375,13,12,0.938,0.033,0.030
1996,343,45,12,0.858,0.113,0.030
1997,355,33,12,0.887,0.083,0.030
1998,362,26,12,0.905,0.065,0.030
1999,327,61,12,0.818,0.152,0.030
2000,314,74,12,0.785,0.185,0.030
2001,314,74,12,0.785,0.185,0.030
2002,388,0,12,0.970,0.000,0.030
2003,388,0,12,0.970,0.000,0.030
2004,376,12,12,0.940,0.030,0.030
2005,310,78,12,0.775,0.195,0.030
2006,314,74,12,0.785,0.185,0.030
2007,266,122,12,0.665,0.305,0.030
2008,313,75,12,0.782,0.188,0.030
2009,388,0,12,0.970,0.000,0.030
2010,366,22,12,0.915,0.055,0.030
2011,343,45,12,0.858,0.113,0.030
2012,352,36,12,0.880,0.090,0.030
2013,346,42,12,0.865,0.105,0.030
2014,350,38,12,0.875,0.095,0.030
2015,346,42,12,0.865,0.105,0.030
2016,353,35,12,0.882,0.087,0.030
2017,327,61,12,0.818,0.152,0.030
2018,340,48,12,0.850,0.120,0.030
2019,361,27,12,0.902,0.068,0.030
2020,365,23,12,0.912,0.058,0.030
2021,345,43,12,0.863,0.107,0.030
2022,353,35,12,0.882,0.087,0.030
2023,325,63,12,0.812,0.158,0.030
2024,297,91,12,0.743,0.228,0.030
2025,310,78,12,0.775,0.195,0.030
2026,326,62,12,0.815,0.155,0.030
2027,388,0,12,0.970,0.000,0.030
2028,318,70,12,0.795,0.175,0.030
2029,383,5,12,0.958,0.013,0.030
2030,324,64,12,0.810,0.160,0.030
2031,363,25,12,0.907,0.062,0.030
2032,298,90,12,0.745,0.225,0.030
2033,388,0,12,0.970,0.000,0.030
2034,372,16,12,0.930,0.040,0.030
2035,345,43,12,0.863,0.107,0.030
2036,308,80,12,0.770,0.200,0.030
2037,315,73,12,0.787,0.182,0.030
2038,350,38,12,0.875,0.095,0.030
2039,351,37,12,0.877,0.092,0.030
